company,device,price,year,announced,dim_length,dim_breadth,dim_thickness,weight,display_tech,display_size,px_row,px_col,aspect_row,aspect_col,camera,video,cam_px,selfie,sel_px,sim_no,os,os_type,card_slot,chipset,cpu,gpu,ram,LTE,gps,radio,nfc,wlan,audio_jack,battery_mah,bt_v
Samsung,Galaxy Player 70 Plus,180,2012,"2012, March",141.3,78.2,11.9,186,"LCD capacitive touchscreen, 16M colors",5,480,800,5,3,"5 MP, autofocus, LED flash",Yes,5,VGA,0.3,0,Android 2.3 (Gingerbread),Android,microSD,NA,Dual-core 1.0 GHz,NA,NA,No,Yes,Yes,No,Yes,Yes,2500,3
Samsung,Galaxy Pocket plus S5301,90,2012,2012,104.9,57.9,12,97.2,"TFT capacitive touchscreen, 256K colors",2.8,240,320,4,3,2 MP,320p@30fps,2,No,NA,1,Android 4.0 (Ice Cream Sandwich),Android,microSD,NA,850 MHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1200,4
Samsung,Galaxy Pocket S5300,80,2012,"2012, February",103.7,57.5,12,97,"TFT capacitive touchscreen, 256K colors",2.8,240,320,4,3,2 MP,320p@15fps,2,No,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,832 MHz ARM 11,NA,NA,No,Yes,Yes,No,Yes,Yes,1200,3
Samsung,I8530 Galaxy Beam,240,2012,"2012, February",124,64.2,12.5,145.3,"TFT capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus, LED flash, check quality","720p@30fps, check quality",5,1.3 MP,1.3,1,"Android 2.3.6 (Gingerbread), planned upgrade to 4.1 (Jelly Bean)",Android,microSD,NovaThor U8500,Dual-core 1.0 GHz Cortex-A9,Mali-400,0.75,No,Yes,Yes,No,Yes,Yes,2000,3
Samsung,Rugby Smart I847,170,2012,"2012, February",122.4,65.9,12.2,119,"Super AMOLED capacitive touchscreen, 16M colors",3.7,480,800,5,3,"5 MP, autofocus, LED flash",720p,5,1.3 MP,1.3,1,Android 2.3.6 (Gingerbread),Android,microSD,Qualcomm Snapdragon,1.4 GHz Scorpion,Adreno 205,0.5,No,Yes,No,No,Yes,Yes,1650,NA
Samsung,W999,220,2011,"2011, December",111,59,17.8,206,"Super AMOLED capacitive touchscreen, 16M colors",3.5,480,800,5,3,"5 MP, autofocus, LED flash",720p@30fps,5,1.3 MP,1.3,1,Android 2.3 (Gingerbread),Android,microSD,Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,NA,No,Yes,No,No,Yes,Yes,1500,3
Samsung,Galaxy Ace II X S7560M,150,2012,"2012, Q2",121.5,63.1,10.5,122,"TFT capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus, LED flash",720p@30fps,5,VGA,0.3,1,Android 4.0 (Ice Cream Sandwich),Android,microSD,NA,1.0 GHz,NA,0.75,No,Yes,Yes,No,Yes,Yes,1500,3
Samsung,Galaxy Ace 2 I8160,130,2012,"2012, February",118.3,62.2,10.5,122,"PLS TFT capacitive touchscreen, 16M colors",3.8,480,800,5,3,"5 MP, f/2.7, autofocus, LED flash, check quality","720p@30fps, check quality",5,VGA,0.3,1,"Android 2.3 (Gingerbread), upgradable to 4.1.2 (Jelly Bean)",Android,microSD,NovaThor U8500,Dual-core 800 MHz,Mali-400,0.75,No,Yes,Yes,Yes,Yes,Yes,1500,3
Samsung,Galaxy mini 2 S6500,90,2012,"2012, February",109.4,58.6,11.6,105.3,"TFT capacitive touchscreen, 256K colors",3.27,320,480,3,2,"3.15 MP, check quality",480p@25fps,3.15,No,NA,1,Android 2.3.6 (Gingerbread),Android,microSD,Qualcomm MSM7227A Snapdragon S1,800 MHz Cortex-A5,Adreno 200,0.5,No,Yes,Yes,Yes,Yes,Yes,1300,3
Samsung,Galaxy Ace Duos I589,130,2012,"2012, February",112.4,59.9,12.5,125,"TFT capacitive touchscreen, 16M colors",3.5,320,480,3,2,3.15 MP,Yes,3.15,No,NA,1,Android 2.2 (Froyo),Android,microSD,Qualcomm MSM7627,800 MHz,NA,NA,No,Yes,Yes,No,Yes,Yes,1650,3
Samsung,Galaxy Pop Plus S5570i,100,2012,"2012, February",110.4,60.6,12.1,106.6,"TFT capacitive touchscreen, 256K colors",3.14,240,320,4,3,3.15 MP,320p@15fps,3.15,No,NA,1,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",Android,microSD,Qualcomm MSM7227 Snapdragon S1,832 MHz ARMv6,Adreno 200,0.375,No,Yes,Yes,No,Yes,Yes,1200,2.1
Samsung,I9070 Galaxy S Advance,150,2012,"2012, January",123.2,63,9.7,120,"Super AMOLED capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus, LED flash, check quality","720p@30fps, check quality",5,1.3 MP,1.3,1,"Android 2.3.6 (Gingerbread), upgradable to 4.1.2 (Jelly Bean)",Android,microSD,NovaThor U8500,Dual-core 1.0 GHz Cortex-A9,Mali-400,0.75,No,Yes,Yes,Yes,Yes,Yes,1500,3
Samsung,C3312 Duos,70,2012,"2012, January",102,55,12,100,"TFT touchscreen, 256K colors",2.8,240,320,4,3,1.3 MP,Yes,1.3,No,NA,2,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,1000,3
Samsung,Star 3 s5220,90,2012,"2012, January",102,58,11.5,95,"TFT capacitive touchscreen, 256K colors",3,240,320,4,3,3.15 MP,QCIF@15fps,3.15,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,Yes,Yes,1000,3
Samsung,Star 3 Duos S5222,90,2012,"2012, January",102,58,11.5,95.5,"TFT capacitive touchscreen, 256K colors",3,240,320,4,3,3.15 MP,QCIF@15fps,3.15,No,NA,2,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,Yes,Yes,1000,3
Samsung,Galaxy Nexus I9250M,240,2012,"2012, January",135.5,67.9,8.9,135,"Super AMOLED capacitive touchscreen, 16M colors",4.65,720,1280,16,9,"5 MP, autofocus, LED flash",1080p@30fps,5,1.3 MP; 720p@30fps video,1.3,1,Android 4.0 (Ice Cream Sandwich),Android,No,TI OMAP 4460,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX540,1,No,Yes,No,Yes,Yes,Yes,1750,3
Samsung,Galaxy Attain 4G,100,2012,"2012, January",113.1,60.5,11.7,119.1,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,3.15 MP,Yes,3.15,1.3 MP,1.3,1,Android 2.3 (Gingerbread),Android,microSD,NA,1.0 GHz,NA,0.5,Yes,Yes,No,No,Yes,Yes,1650,NA
Samsung,Galaxy S Blaze 4G T769,140,2012,"2012, January",121.9,63,11.2,127.6,"Super AMOLED capacitive touchscreen, 16M colors",3.97,480,800,5,3,"5 MP, autofocus, LED flash",720p@30fps,5,1.3 MP,1.3,1,Android 2.3.6 (Gingerbread),Android,microSD,Qualcomm MSM8260 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,No,Yes,No,Yes,Yes,Yes,1750,3
Samsung,Galaxy Nexus LTE L700,270,2012,"2012, January",134.6,68.6,9.4,144.5,"Super AMOLED capacitive touchscreen, 16M colors",4.65,720,1280,16,9,"5 MP, autofocus, LED flash",1080p@30fps,5,"1.3 MP, 720p@30fps",1.3,1,Android 4.0 (Ice Cream Sandwich),Android,No,TI OMAP 4460,Dual-core 1.2 GHz,NA,1,Yes,Yes,No,Yes,Yes,Yes,1850,3
Samsung,Exhilarate i577,240,2012,"2012, January",122,63,12,130,"Super AMOLED capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus",720p,5,1.3 MP,1.3,1,Android 2.3.6 (Gingerbread),Android,microSD,NA,Dual-core 1.2 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,1750,3
Samsung,Galaxy S II Skyrocket HD I757,430,2012,"2012, January",NA,NA,NA,NA,"Super AMOLED capacitive touchscreen, 16M colors",4.65,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,Android 2.3.5 (Gingerbread),Android,microSD,NA,Dual-core 1.5 GHz,NA,1,Yes,Yes,No,Yes,Yes,Yes,NA,3
Samsung,Galaxy Note T879,350,2012,"2012, March",146.8,83.1,9.7,180,"Super AMOLED capacitive touchscreen, 16M colors",5.3,800,1280,16,10,"8 MP, autofocus, LED flash",1080p,8,2 MP,2,1,Android 4.0.4 (Ice Cream Sandwich),Android,microSD,Qualcomm APQ8060 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,No,Yes,Yes,Yes,Yes,Yes,2500,3
Samsung,Galaxy Note I717,350,2012,"2012, January",146.8,83,9.7,178,"Super AMOLED capacitive touchscreen, 16M colors",5.3,800,1280,16,10,"8 MP, autofocus, LED flash",1080p,8,2 MP,2,1,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Android,microSD,Qualcomm MSM8660 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,Yes,Yes,No,Yes,Yes,Yes,2500,3
Samsung,Galaxy M Style M340S,160,2012,"2012, January",122.5,63,9.9,123.5,"Super AMOLED capacitive touchscreen, 16M colors",4,480,800,5,3,"3.15 MP, autofocus",720p,3.15,VGA,0.3,0,Android 2.3 (Gingerbread),Android,microSD,NA,1.0 GHz Cortex-A8,NA,NA,No,Yes,No,No,Yes,Yes,1650,3
Samsung,Galaxy Ace Plus S7500,120,2012,"2012, January",114.5,62.5,11.2,115,"TFT capacitive touchscreen, 16M colors",3.65,320,480,3,2,"5 MP, autofocus, LED flash, check quality",480p@30fps,5,No,NA,1,"Android 2.3 (Gingerbread), planned upgrade to 4.1 (Jelly Bean)",Android,microSD,Qualcomm MSM7227A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,0.5,No,Yes,Yes,No,Yes,Yes,1300,3
Samsung,I929 Galaxy S II Duos,190,2011,"2011, December",129.8,68.9,9.7,138,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.52,480,800,5,3,"8 MP (f/2.6, 1/3.2""), autofocus, LED flash",1080p@30fps,8,2 MP,2,2,Android 2.3.5 (Gingerbread),Android,microSD,Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,1,No,Yes,Yes,No,Yes,Yes,1800,3
Samsung,Galaxy Y Duos S6102,80,2011,"2011, December",109.8,60,12,109,"TFT capacitive touchscreen, 256K colors",3.14,240,320,4,3,"3.15 MP, check quality",320p@24fps,3.15,No,NA,2,Android 2.3 (Gingerbread),Android,microSD,NA,832 MHz,NA,NA,No,Yes,Yes,No,Yes,Yes,1300,3
Samsung,Galaxy Y Pro Duos B5512,120,2011,"2011, December",110.8,63.5,11.9,112.3,"TFT capacitive touchscreen, 256K colors",2.6,320,240,4,3,3.15 MP,320p@24fps,3.15,VGA,0.3,2,Android 2.3 (Gingerbread),Android,microSD,NA,832 MHz,NA,NA,No,Yes,Yes,No,Yes,Yes,1350,3
Samsung,E2600,70,2011,"2011, November",97,49.9,15.3,88.7,"TFT, 256K colors",2.4,240,320,4,3,2 MP,Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,800,3
Samsung,M370,80,2012,"2012, January",96.5,50,17.8,104.9,TFT,2.4,240,320,4,3,1.3 MP,Yes,1.3,No,NA,1,NA,NA,No,Qualcomm QSC6055,192 MHz,NA,0.125,No,Yes,No,No,No,Yes,1000,NA
Samsung,R680 Repp,70,2011,"2011, November",110,57,12.2,105,TFT capacitive touchscreen,3.2,320,480,3,2,3.15 MP,Yes,3.15,No,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,800 MHz,NA,NA,No,Yes,No,No,Yes,Yes,1500,3
Samsung,I110 Illusion,70,2011,"2011, November",114.4,59.9,11.7,120,TFT capacitive touchscreen,3.5,320,480,3,2,3.15 MP,Yes,3.15,Yes,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,1.0 GHz Cortex-A8,PowerVR SGX540,0.5,No,Yes,No,No,Yes,Yes,1500,3
Samsung,Focus S I937,130,2011,"2011, September",126,66.8,8.5,110.6,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.3,480,800,5,3,"8 MP, autofocus, LED flash",720p,8,1.3 MP,1.3,1,Microsoft Windows Phone 7.5 Mango,Microsoft,No,NA,1.4 GHz Scorpion,NA,0.5,No,Yes,Yes,No,Yes,Yes,1650,3
Samsung,Focus Flash I677,80,2011,"2011, September",116.1,58.7,11,116.2,"Super AMOLED capacitive touchscreen, 16M colors",3.7,480,800,5,3,"5 MP, autofocus, LED flash",720p,5,Yes,NA,1,Microsoft Windows Phone 7.5 Mango,Microsoft,No,NA,1.4 GHz Scorpion,NA,0.5,No,Yes,Yes,No,Yes,Yes,1500,2.1
Samsung,Galaxy S II Skyrocket i727,180,2011,"2011, October",129.8,68.8,9.5,130.5,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.5,480,800,5,3,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,"Android 2.3.5 (Gingerbread), upgradable to 4.1.2 (Jelly Bean)",Android,microSD,Qualcomm MSM8260 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,Yes,Yes,No,Yes,Yes,Yes,1850,3
Samsung,C3330 Champ 2,70,2011,"2011, October",96,52.6,12.2,79.1,"TFT resistive touchscreen, 256K colors",2.4,240,320,4,3,2 MP,Yes,2,No,NA,2,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,1000,3
Samsung,Exhibit II 4G T679,100,2011,"2011, October",115,60,11,116,"TFT capacitive touchscreen, 16M colors",3.7,480,800,5,3,"3.15 MP, autofocus, LED flash",480p,3.15,VGA,0.3,1,Android 2.3.5 (Gingerbread),Android,microSD,Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,0.5,No,Yes,No,No,Yes,Yes,1500,3
Samsung,C3350,90,2011,"2011, October",122,53,17.9,110,"TFT, 256K colors",2.2,240,320,4,3,2 MP,176x144,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,1300,3
Samsung,C3520,50,2011,"2011, October",102,52,16.8,97.3,"TFT, 256K colors",2.4,240,320,4,3,"1.3 MP, autofocus",320p@30fps,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,800,2.1
Samsung,Galaxy Nexus i515,150,2011,"2011, October",135.5,67.9,9.5,150,"Super AMOLED capacitive touchscreen, 16M colors",4.65,720,1280,16,9,"5 MP, autofocus, LED flash",1080p@24fps,5,"1.3 MP, 720p@30fps",1.3,1,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.2 (Jelly Bean)",Android,No,TI OMAP 4460,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX540,1,Yes,Yes,No,Yes,Yes,Yes,1850,3
Samsung,Galaxy Nexus I9250,180,2011,"2011, October",135.5,67.9,8.9,135,"Super AMOLED capacitive touchscreen, 16M colors",4.65,720,1280,16,9,"5 MP, autofocus, LED flash, check quality","1080p@24fps, check quality",5,"1.3 MP, 720p@30fps",1.3,1,"Android OS 4.0 (Ice Cream Sandwich), upgradable to 4.3 (Jelly Bean)",Android,No,TI OMAP 4460,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX540,1,Yes,Yes,No,Yes,Yes,Yes,1750,3
Samsung,I9100G Galaxy S II,220,2011,"2011, Q3",125.3,66.1,8.5,116,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.3,480,800,5,3,"8 MP (1/3.2"", f/2.6), autofocus, LED flash",1080p@30fps,8,2 MP,2,1,"Android 2.3.4 (Gingerbread), 4.0.4 (Ice Cream Sandwich), upgradable to 4.1.2 (Jelly Bean)",Android,microSD,TI OMAP 4430,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX540,1,No,Yes,Yes,Yes,Yes,Yes,1650,3
Samsung,I405 Stratosphere,120,2011,"2011, October",126,65,14,164,"Super AMOLED capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus, LED flash",480p,5,1.3 MP,1.3,1,Android 2.3 (Gingerbread),Android,microSD,NA,1.0 GHz,NA,0.5,Yes,Yes,No,No,Yes,Yes,1800,3
Samsung,R730 Transfix,130,2011,"2011, October",114,57,15,126,"TFT capacitive touchscreen, 256K colors",3.2,320,480,3,2,3.15 MP,Yes,3.15,No,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,800 MHz,NA,NA,No,Yes,No,No,Yes,Yes,1500,2.1
Samsung,i927 Captivate Glide,110,2011,"2011, October",124,64,13,147,"Super AMOLED capacitive touchscreen, 16M colors",4,480,800,5,3,"8 MP, autofocus, LED flash",720p@30fps,8,1.3 MP,1.3,1,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Android,microSD,Nvidia Tegra 2 AP20H,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,1,No,Yes,No,No,Yes,Yes,1650,3
Samsung,DoubleTime I857,70,2011,"2011, October",113,62,15,148,"TFT capacitive touchscreen, 256K colors",3.2,320,480,3,2,"3.15 MP, autofocus",320p,3.15,No,NA,1,Android 2.2 (Froyo),Android,microSD,Qualcomm MSM7230,800 MHz Scorpion,Adreno 205,0.25,No,Yes,No,No,No,Yes,1200,3
Samsung,M930 Transform Ultra,100,2011,"2011, September",116,61,14,139,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,"3.15 MP, LED flash",480p,3.15,Yes,NA,1,Android 2.3 (Gingerbread),Android,microSD,Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,NA,No,Yes,No,No,Yes,Yes,1500,3
Samsung,Omnia W I8350,150,2011,"2011, September",115.6,58.8,10.9,115.3,"Super AMOLED capacitive touchscreen, 16M colors",3.7,480,800,5,3,"5 MP, autofocus, LED flash, check quality","720p@30fps, check quality",5,VGA,0.3,1,Microsoft Windows Phone 7.5 Mango,Microsoft,No,Qualcomm MSM8255 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,0.5,No,Yes,Yes,No,Yes,Yes,1500,2.1
Samsung,Galaxy S II HD LTE,180,2011,"2011, September",129.8,68.8,9.5,130.5,"Super AMOLED capacitive touchscreen, 16M colors",4.65,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Android,microSD,Qualcomm MSM8660 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,Yes,Yes,No,Yes,Yes,Yes,1850,3
Samsung,Ch@t 527,90,2011,"2011, September",103,55,12,96,"TFT, 65K colors",2.4,320,240,4,3,2 MP,Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,Yes,Yes,1000,2.1
Samsung,Galaxy Note N7000,270,2011,"2011, September",146.9,83,9.7,178,"Super AMOLED capacitive touchscreen, 16M colors",5.3,800,1280,16,10,"8 MP (f/2.6, 28mm), autofocus, LED flash, check quality","1080p@24~30fps, check quality",8,2 MP,2,1,"Android 2.3.5 (Gingerbread), upgradable to 4.1.2 (Jelly Bean)",Android,microSD,Exynos,Dual-core 1.4 GHz Cortex-A9,Mali-400,1,Yes,Yes,Yes,Yes,Yes,Yes,2500,3
Samsung,Galaxy S II I777,170,2011,"2011, August",126,66,8.9,121.9,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.3,480,800,5,3,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,Android 2.3.4 (Gingerbread),Android,microSD,Exynos 4210 Dual,Dual-core 1.2 GHz Cortex-A9,Mali-400MP4,1,No,Yes,No,Yes,Yes,Yes,1650,3
Samsung,Galaxy S II X T989D,180,2011,"2011, October",131,67.3,9.4,109,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.52,480,800,5,3,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,"Android 2.3 (Gingerbread), upgradable to 4.0.3 (Ice Cream Sandwich)",Android,microSD,Qualcomm APQ8060 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,No,Yes,No,Yes,Yes,Yes,NA,3
Samsung,Galaxy S II T989,160,2011,"2011, August",129.8,68.8,9.4,135,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.52,480,800,5,3,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,"Android 2.3.5 (Gingerbread), upgradable to 4.1.2 (Jelly Bean)",Android,microSD,Qualcomm APQ8060 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,No,Yes,No,Yes,Yes,Yes,1850,3
Samsung,Galaxy S II Epic 4G Touch,130,2011,"2011, August",130,70,10,130,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.52,480,800,5,3,"8 MP (f/2.6, 1/3.2""), autofocus, LED flash",1080p@30fps,8,2 MP,2,1,Android 2.3.4 (Gingerbread),Android,microSD,Exynos 4210 Dual,Dual-core 1.2 GHz Cortex-A9,Mali-400MP4,1,No,Yes,No,Yes,Yes,Yes,1800,3
Samsung,S8600 Wave 3,150,2011,"2011, August",125.9,64.2,9.9,122,"Super AMOLED capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus, LED flash, check quality","720p@30fps, check quality",5,VGA,0.3,1,bada 2.0,bada,microSD,NA,1.4 GHz Scorpion,NA,NA,No,Yes,Yes,No,Yes,Yes,1500,3
Samsung,Wave M S7250,120,2011,"2011, August",113.8,63.3,12.2,121,TFT capacitive touchscreen,3.65,320,480,3,2,"5 MP, autofocus, LED flash",w480p@30fps,5,VGA,0.3,1,bada 2.0,bada,microSD,NA,832 MHz,NA,NA,No,Yes,Yes,Yes,Yes,Yes,1350,3
Samsung,Wave Y S5380,90,2011,"2011, August",110,58.2,12.3,102.4,TFT capacitive touchscreen,3.2,320,480,3,2,2 MP,w480p@30fps,2,No,NA,1,bada 2.0,bada,microSD,NA,832 MHz,NA,NA,No,Yes,Yes,Yes,Yes,Yes,1200,3
Samsung,Galaxy S II LTE i727R,160,2011,"2011, Q3",130.9,69.9,9.4,132,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.5,480,800,5,3,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,Android 2.3 (Gingerbread),Android,microSD,Qualcomm MSM8260 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,Yes,Yes,No,Yes,Yes,Yes,1850,3
Samsung,Galaxy S II LTE I9210,200,2011,"2011, August",130.9,69.9,9.4,132,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.5,480,800,5,3,"8 MP (f/2.6, 1/3.2""), autofocus, LED flash",1080p@30fps,8,2 MP,2,1,"Android 2.3 (Gingerbread), upgradable to 4.1 (Jelly Bean)",Android,microSD,Qualcomm APQ8060 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,1,Yes,Yes,No,Yes,Yes,Yes,1850,3
Samsung,Galaxy W I8150,160,2011,"2011, August",115.5,59.8,11.5,114.7,"TFT capacitive touchscreen, 16M colors",3.7,480,800,5,3,"5 MP, autofocus, LED flash, check quality","720p@30fps, check quality",5,VGA,0.3,1,Android 2.3.5 (Gingerbread),Android,microSD,Qualcomm MSM8255T Snapdragon S2,1.4 GHz Scorpion,Adreno 205,0.5,No,Yes,Yes,No,Yes,Yes,1500,3
Samsung,Galaxy M Pro B7800,200,2011,"2011, August",113.5,66,10,108.4,"TFT capacitive touchscreen, 16M colors",2.66,480,320,3,2,"5 MP, autofocus, LED flash",Yes,5,VGA,0.3,1,Android 2.3 (Gingerbread),Android,microSD,NA,1.0 GHz,NA,NA,No,Yes,Yes,No,Yes,Yes,1350,3
Samsung,Galaxy Y Pro B5510,110,2011,"2011, August",110.8,63.5,11.5,108.6,"TFT capacitive touchscreen, 256K colors",2.6,320,240,4,3,3.15 MP,320p@24fps,3.15,No,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,832 MHz,NA,NA,No,Yes,Yes,No,Yes,Yes,1200,3
Samsung,Galaxy Y TV S5367,180,2011,2011,107,60,19,98,"TFT capacitive touchscreen, 256K colors",3.14,240,320,4,3,"3.15 MP, autofocus",Yes,3.15,No,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,832 MHz ARMv6,NA,NA,No,Yes,Yes,No,Yes,Yes,1200,3
Samsung,Galaxy Y S5360,70,2011,"2011, August",104,58,11.5,97.5,"TFT capacitive touchscreen, 256K colors",3,240,320,4,3,"2 MP, f/2.8",320p@15fps,2,No,NA,1,Android 2.3.5 (Gingerbread),Android,microSD,NA,830 MHz ARMv6,NA,0.283203125,No,Yes,Yes,No,Yes,Yes,1200,3
Samsung,Gravity TXT T379,NA,2011,"2011, August",112,53,14,112,"TFT, 256K colors",2.44,240,320,4,3,2 MP,Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,Yes,No,No,No,Yes,1000,2.1
Samsung,Galaxy Q T589R,120,2011,"2011, August. Released 2011, August",113.9,58.7,13.9,135,"Capacitive touchscreen, 16M colors",3.2,320,480,3,2,"3.15 MP, LED flash",Yes,3.15,No,NA,1,Android 2.2 (Froyo),Android,microSD,NA,NA,NA,NA,No,Yes,No,No,Yes,Yes,NA,2.1
Samsung,S5610,80,2011,"2011, August",118.9,49.7,12.9,91,"TFT, 256K colors",2.4,240,320,4,3,"5 MP, autofocus, LED flash",320p@30fps,5,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,1000,3
Samsung,S3770,100,2011,"2011, August",96.3,53.8,13,80,"TFT capacitive touchscreen, 256K colors",2.8,240,320,4,3,2 MP,Yes,2,Yes (market dependant),NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,Yes,Yes,1000,3
Samsung,S5690 Galaxy Xcover,90,2011,"2011, August",121.5,65.9,12,100,"Capacitive touchscreen, 16M colors",3.65,320,480,3,2,"3.15 MP, autofocus, LED flash",480p,3.15,No,NA,1,Android 2.3 (Gingerbread),Android,microSD,NA,800 MHz Marvell MG2,NA,0.5,No,Yes,Yes,No,Yes,Yes,1500,3
Samsung,Galaxy S II 4G I9100M,260,2011,"2011, July",125.3,66.1,8.5,116,"Super AMOLED Plus capacitive touchscreen, 16M colors",4.3,480,800,5,3,"8 MP (f/2.6, 1/3.2""), autofocus, LED flash",1080p@30fps,8,2 MP,2,1,Android 2.3 (Gingerbread),Android,microSD,Exynos 4210 Dual,Dual-core 1.2 GHz Cortex-A9,Mali-400MP4,1,No,Yes,No,No,Yes,Yes,1700,3
Samsung,I9103 Galaxy R,200,2011,"2011, June",125,66,9.5,135,"SC-LCD capacitive touchscreen, 16M colors",4.2,480,800,5,3,"5 MP, autofocus, LED flash, check quality","720p@30fps, check quality",5,1.3 MP,1.3,1,"Android 2.3.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Android,microSD,Nvidia Tegra 2 AP20H,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,1,No,Yes,Yes,No,Yes,Yes,1650,3
Samsung,R720 Admire,90,2011,"2011, June",116,60,12,117,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,3.15 MP,Yes,3.15,No,NA,1,Android 2.3.3 (Gingerbread),Android,microSD,NA,800 MHz,NA,NA,No,Yes,No,No,Yes,Yes,1600,3
Samsung,Convoy 2,100,2011,"2011, August",99,51,22,111,"TFT, 256K colors",2.2,240,320,4,3,"3.15 MP, LED flash",Yes,3.15,No,NA,1,NA,NA,microSD,NA,NA,NA,0.125,No,Yes,No,No,No,No,1300,2.1
